"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
7.11855753985831e-39	1.69269708718662	0.26	0.007	9.57161246809348e-35	"2"	"CD37"
7.55903239583698e-39	1.59440462436434	0.379	0.045	1.01638749594424e-34	"2"	"SIRPA"
1.08274993323699e-38	1.36063447912406	0.203	0	1.45586556023045e-34	"2"	"SPI1"
9.6994170500294e-38	2.193680078938	0.278	0.014	1.30418361654695e-33	"2"	"CCL3"
1.02949441319322e-37	1.68470815025473	0.361	0.041	1.3842581879796e-33	"2"	"SMAP2"
1.99593841493553e-37	2.50777096197599	0.282	0.017	2.68373879272231e-33	"2"	"CCL4"
3.73003860036804e-37	1.4557944104139	0.233	0.005	5.01540990205487e-33	"2"	"LCP1"
4.15544058254802e-37	1.51470957719711	0.361	0.04	5.58740540729407e-33	"2"	"BASP1"
6.41978971172374e-37	1.76260368755549	0.238	0.005	8.63204924638375e-33	"2"	"CD14"
6.61663891958501e-37	1.64478155688716	0.322	0.028	8.896732691274e-33	"2"	"ITGB5"
1.47122310870648e-36	1.62238547086026	0.242	0.006	1.97820659196674e-32	"2"	"PLD4"
1.51064377193866e-36	1.57501005842451	0.238	0.005	2.03121161574872e-32	"2"	"FGD2"
1.68485741464536e-36	1.59275132227747	0.238	0.005	2.26545927973215e-32	"2"	"CSF3R"
5.95368420241167e-36	1.50298762975638	0.344	0.036	8.00532377856273e-32	"2"	"ENTPD1"
3.44112183634241e-35	1.47574116702845	0.335	0.036	4.626932421146e-31	"2"	"IFNGR1"
5.0526836946223e-35	1.59469075669838	0.225	0.005	6.79383849578915e-31	"2"	"BIN2"
9.80571993618978e-35	1.67373399363459	0.269	0.014	1.31847710262008e-30	"2"	"MAN2B1"
1.22414307867407e-34	1.65391502641908	0.339	0.04	1.64598278358515e-30	"2"	"CYBA"
1.73231965874297e-34	1.62842658026124	0.441	0.089	2.32927701314579e-30	"2"	"JUNB"
4.36749025681139e-34	1.54509731416353	0.247	0.01	5.8725273993086e-30	"2"	"PTPRC"
1.60215052810162e-33	1.45255853600895	0.211	0.004	2.15425160008544e-29	"2"	"FCGR1"
3.21995842541343e-33	1.47577500626041	0.22	0.005	4.3295560988109e-29	"2"	"ALOX5AP"
9.91967060332917e-33	1.24924756798752	0.198	0.003	1.33379890932364e-28	"2"	"SUSD3"
1.49414326498334e-32	1.58096600963744	0.211	0.005	2.00902503409659e-28	"2"	"CRYBB1"
