"p_val"	"avg_logFC"	"pct.1"	"pct.2"	"p_val_adj"	"cluster"	"gene"
5.28724847922976e-182	2.67734413834502	0.965	0.152	7.10923430517233e-178	"1"	"ATP1A2"
5.41799671962257e-176	2.98184998196695	0.929	0.105	7.28503838920451e-172	"1"	"SLC1A2"
6.88612685894034e-176	2.90446295284069	0.91	0.11	9.25908617453118e-172	"1"	"PLPP3"
1.6268334784791e-171	2.93210179588769	0.898	0.098	2.18744029516299e-167	"1"	"TTYH1"
8.63494618067599e-164	2.39513987462163	0.961	0.348	1.16105486345369e-159	"1"	"SPARCL1"
3.66584141617279e-162	2.16425715198909	0.969	0.464	4.92909036818593e-158	"1"	"APOE"
2.10424350392129e-143	2.7555958029271	0.839	0.085	2.82936581537257e-139	"1"	"ALDOC"
9.21310035401552e-143	2.7786892196671	0.839	0.104	1.23879347360093e-138	"1"	"SLC1A3"
1.50206128495976e-137	2.81209128655126	0.69	0.017	2.0196716037569e-133	"1"	"NTSR2"
7.74103553022257e-129	2.88161032663807	0.718	0.037	1.04085963739373e-124	"1"	"PLA2G7"
1.23483656924732e-126	2.76136916086477	0.757	0.062	1.66036125100994e-122	"1"	"GJA1"
1.45693508314607e-124	2.93646204412796	0.71	0.045	1.95899491279821e-120	"1"	"SLC4A4"
1.54507068184719e-121	2.52755255608848	0.773	0.085	2.07750203881173e-117	"1"	"NDRG2"
5.99900301074306e-118	2.91184986312225	0.608	0.012	8.06625944824512e-114	"1"	"SLC6A11"
6.89514344275519e-114	2.62096588977117	0.69	0.048	9.27120987312863e-110	"1"	"GPR37L1"
3.10256206173131e-112	2.16091485426983	0.871	0.181	4.17170494820393e-108	"1"	"CLU"
3.85239034233083e-107	2.59152479612205	0.663	0.052	5.17992405429803e-103	"1"	"ATP1B2"
1.71027528867279e-100	2.21057162042221	0.741	0.133	2.29963615314943e-96	"1"	"ACSL3"
1.03487585176108e-96	2.9905139286656	0.545	0.018	1.39149407027795e-92	"1"	"AGT"
5.09342424162473e-92	2.27053331639115	0.557	0.023	6.84861823528861e-88	"1"	"F3"
6.31982710031304e-92	2.3197803772616	0.573	0.027	8.49763951908092e-88	"1"	"CLDN10"
9.3755243511122e-91	2.06400167148653	0.671	0.066	1.26063300425055e-86	"1"	"PTPRZ1"
4.15324385299542e-90	2.27285820128411	0.584	0.038	5.58445168473764e-86	"1"	"SLC6A1"
7.31058341143353e-90	2.3908718308327	0.588	0.038	9.82981045501352e-86	"1"	"EDNRB"
2.47359378409441e-86	2.2522783376936	0.553	0.031	3.32599420209334e-82	"1"	"ACSL6"
8.8244632093947e-86	2.14478580340215	0.576	0.037	1.18653732313521e-81	"1"	"NRXN1"
3.2037836364234e-84	1.77483075035057	0.78	0.21	4.3078074775349e-80	"1"	"PRNP"
4.16449384546608e-83	2.0627210510103	0.671	0.104	5.59957842461369e-79	"1"	"HTRA1"
1.36584082355319e-81	2.26286670748904	0.592	0.051	1.83650957134962e-77	"1"	"SCG3"
7.41453250398629e-80	1.9880841842807	0.584	0.049	9.96958040485997e-76	"1"	"BCAN"
5.6024667385527e-79	1.60646174978934	0.808	0.284	7.53307677665797e-75	"1"	"MT1"
3.26063644020695e-78	2.62448598776119	0.486	0.024	4.38425175750226e-74	"1"	"ITIH3"
1.82058662967063e-75	2.18963817225265	0.482	0.023	2.44796078225513e-71	"1"	"TRIL"
4.38352661506676e-75	2.15243551073599	0.478	0.02	5.89408988661877e-71	"1"	"GJB6"
5.86309211317779e-73	1.5267147583513	0.686	0.114	7.88351365537885e-69	"1"	"MT3"
2.01111990643099e-72	2.00119704225444	0.463	0.02	2.70415182618711e-68	"1"	"MMD2"
2.08542235432466e-72	1.83983919299637	0.706	0.152	2.80405889762494e-68	"1"	"CPE"
3.466594022792e-70	2.10134690287074	0.42	0.011	4.66118232304612e-66	"1"	"FGFR3"
1.70313429887924e-68	2.05959508523732	0.506	0.04	2.29003437827303e-64	"1"	"LUZP2"
2.08507891875251e-66	1.80295433860505	0.62	0.101	2.80359711415463e-62	"1"	"NTRK2"
1.76253976157316e-65	1.95750680437525	0.486	0.037	2.36991096341127e-61	"1"	"LSAMP"
2.30234539911204e-65	1.80122575099378	0.627	0.115	3.09573362364605e-61	"1"	"S1PR1"
1.06569918021798e-64	2.1340519201471	0.514	0.057	1.4329391177211e-60	"1"	"AQP4"
1.208267489819e-63	1.73139777815461	0.651	0.135	1.62463646681062e-59	"1"	"MT2"
1.35406349425479e-61	2.22278911651588	0.49	0.05	1.82067377437498e-57	"1"	"MFGE8"
5.44666711981536e-61	1.82077300822014	0.541	0.07	7.32358860930373e-57	"1"	"GPM6A"
6.93129016850352e-61	2.05325951452951	0.376	0.011	9.31981276056984e-57	"1"	"GABRB1"
6.71630369149786e-58	1.91682935617746	0.396	0.02	9.03074194358802e-54	"1"	"SLC7A10"
2.4686259475616e-57	1.93299345070172	0.408	0.027	3.31931444909133e-53	"1"	"NKAIN4"
1.35155516868117e-55	1.72473446959068	0.345	0.009	1.81730107980871e-51	"1"	"ACSBG1"
6.20020149070252e-55	1.8293509349313	0.369	0.017	8.3367909243986e-51	"1"	"CXCL14"
2.79892775567859e-53	1.83395553362059	0.388	0.024	3.76343826028544e-49	"1"	"SLC39A12"
7.25173944438619e-53	1.33579745962812	0.725	0.34	9.75068885692167e-49	"1"	"CKB"
1.32032641628759e-52	1.84434016875785	0.322	0.007	1.77531089934029e-48	"1"	"BTBD17"
1.1369405563942e-51	1.71201150151745	0.533	0.092	1.52873027212764e-47	"1"	"ID2"
5.71777769078582e-51	1.84656289981294	0.388	0.028	7.68812388303062e-47	"1"	"FAM107A"
9.60216380847466e-51	1.87707107930498	0.518	0.097	1.2911069456875e-46	"1"	"TSPAN7"
1.05623220122056e-47	1.89523318076599	0.376	0.029	1.42020981776116e-43	"1"	"GM3764"
1.17809691264412e-47	1.7307992717706	0.357	0.022	1.58406910874128e-43	"1"	"GPLD1"
4.81584891155037e-47	1.34149768811953	0.608	0.146	6.47539044647062e-43	"1"	"SERPINE2"
1.07223498162874e-44	1.63982702878488	0.259	0.004	1.44172715629801e-40	"1"	"ETNPPL"
1.56494624084792e-43	1.68562007043669	0.302	0.013	2.10422671544412e-39	"1"	"CYP2J9"
2.10192402885556e-43	1.60972479804245	0.412	0.05	2.82624704919918e-39	"1"	"SDC4"
6.18951509006053e-43	1.6500233875154	0.365	0.033	8.32242199009539e-39	"1"	"SLC27A1"
1.8916541740475e-42	0.490778933930292	0.961	0.647	2.54351820242427e-38	"1"	"CST3"
2.02709430583844e-40	1.83364208661764	0.392	0.051	2.72563100363036e-36	"1"	"DCLK1"
2.14483157529356e-40	1.64997439502002	0.322	0.023	2.88394053613972e-36	"1"	"NTM"
3.14027207871684e-39	1.6993114645372	0.286	0.015	4.22240983704266e-35	"1"	"RP23.4P23.1"
3.26816383767525e-38	1.46722511687295	0.384	0.051	4.39437309613814e-34	"1"	"MLC1"
1.00499227752156e-37	1.55787381017359	0.271	0.013	1.35131261635548e-33	"1"	"LGI1"
2.47684459583162e-37	1.55703849220733	0.341	0.036	3.33036524355519e-33	"1"	"FUT9"
8.11122208411476e-37	1.48804486423047	0.275	0.015	1.09063492143007e-32	"1"	"TIMP4"
5.22566029455048e-36	0.83258916017498	0.816	0.4	7.02642283205258e-32	"1"	"GLUL"
3.10194464243193e-35	1.52809545270703	0.361	0.049	4.17087476621398e-31	"1"	"MSMO1"
7.85566902407718e-34	1.4224675850571	0.196	0.002	1.05627325697742e-29	"1"	"ENTPD2"
1.08597577591225e-32	1.52078134688819	0.333	0.043	1.46020302829161e-28	"1"	"CADM2"
2.04433510505672e-32	1.39485396965887	0.42	0.09	2.74881298225927e-28	"1"	"GSTM5"
4.69026973108584e-32	1.29446150075628	0.329	0.043	6.30653668041801e-28	"1"	"CSPG5"
5.37679108524715e-32	1.50732174763262	0.278	0.024	7.22963329322332e-28	"1"	"PTCH1"
1.58578201858008e-31	1.44159122745578	0.235	0.012	2.13224250218278e-27	"1"	"GRIA1"
1.67129003093816e-31	1.37468285479896	0.161	0	2.24721657559945e-27	"1"	"ATP13A4"
1.85779640947643e-31	1.11482481518891	0.502	0.135	2.49799305218201e-27	"1"	"PRDX6"
3.27499938063969e-31	1.39781855153184	0.251	0.017	4.40356416720813e-27	"1"	"KCNJ16"
6.79931963786516e-31	1.3813747184476	0.353	0.057	9.14236518507349e-27	"1"	"HACD2"
1.51272727286486e-30	1.48583269550642	0.275	0.026	2.03401309109409e-26	"1"	"NRCAM"
5.79625312735146e-30	1.31425100260413	0.447	0.125	7.79364195503677e-26	"1"	"GM12892"
7.21858741532566e-30	1.52475862377595	0.239	0.016	9.70611263864688e-26	"1"	"FJX1"
2.65134755382732e-29	1.36234039433754	0.353	0.062	3.56500192087622e-25	"1"	"AGPAT5"
2.82627219928546e-29	1.21886348077502	0.424	0.098	3.80020559915923e-25	"1"	"TMEM47"
3.20268351431085e-29	1.47391891948586	0.396	0.09	4.30632825334237e-25	"1"	"KCNJ10"
3.34016753474536e-29	1.42439245380549	0.184	0.004	4.49118926721862e-25	"1"	"B3GALT2"
9.73516031717049e-29	1.37098326729956	0.302	0.04	1.30898965624674e-24	"1"	"ABHD3"
9.84311295876414e-29	1.3887428506143	0.216	0.011	1.32350496843543e-24	"1"	"FZD2"
1.03629399235352e-28	1.3953765794475	0.208	0.009	1.39340090211854e-24	"1"	"AW047730"
5.84640027087681e-28	1.37820930594769	0.235	0.018	7.86106980422096e-24	"1"	"SLC25A18"
6.52112749243001e-28	1.14960488929528	0.498	0.156	8.76830802632139e-24	"1"	"GSTM1"
4.117417854239e-27	1.36769817166938	0.204	0.01	5.53628004680976e-23	"1"	"GABBR2"
9.45497053009912e-27	0.816475486423768	0.965	0.934	1.27131533747713e-22	"1"	"MALAT1"
1.39599207674263e-26	1.4462135343865	0.235	0.02	1.87705094638814e-22	"1"	"FABP7"
6.81290626726777e-26	1.27679353078381	0.192	0.009	9.16063376696825e-22	"1"	"SLC7A11"
6.92579522212372e-26	1.32167366373827	0.18	0.006	9.31242425566756e-22	"1"	"FAM20A"
7.91225669944693e-26	1.00754365654472	0.71	0.365	1.06388203580763e-21	"1"	"PTN"
1.01284042637466e-25	1.27568782072537	0.216	0.016	1.36186523730336e-21	"1"	"PAQR8"
1.59999077445036e-25	1.36712921876038	0.169	0.005	2.15134759532595e-21	"1"	"HES5"
1.99369269947771e-25	1.14517241745138	0.153	0.002	2.68071920371773e-21	"1"	"LGI4"
3.06943464962094e-25	1.21534061608489	0.318	0.056	4.12716182988032e-21	"1"	"GRIA2"
3.32434016273792e-25	1.29862358614215	0.29	0.043	4.46990778281741e-21	"1"	"HACD3"
3.4158082558187e-25	1.2429577522092	0.2	0.012	4.59289578077382e-21	"1"	"TLCD1"
9.46025991709145e-25	1.093091104676	0.161	0.004	1.27202654845212e-20	"1"	"SLITRK2"
9.67105312584388e-25	1.22168812762478	0.165	0.005	1.30036980330097e-20	"1"	"BMPR1B"
1.00237630673664e-24	1.24544179359848	0.165	0.005	1.34779518203808e-20	"1"	"ADCYAP1R1"
1.06056681434239e-24	1.0858822745333	0.373	0.085	1.42603813856478e-20	"1"	"SOX9"
2.64241922816009e-24	1.31997663580228	0.204	0.015	3.55299689418406e-20	"1"	"LRIG1"
2.64766217223885e-24	1.30628211292449	0.247	0.029	3.56004655679236e-20	"1"	"KCNK1"
3.49857849168961e-24	1.38149086409181	0.196	0.013	4.70418863992584e-20	"1"	"NWD1"
4.50838699143613e-24	1.21986581939655	0.4	0.109	6.06197714868501e-20	"1"	"FAM213A"
5.15322846149044e-24	1.04909237382028	0.157	0.004	6.92903098932005e-20	"1"	"ALDH1L1"
9.76284945052248e-24	1.22401990937352	0.192	0.012	1.31271273711725e-19	"1"	"ARHGEF26"
1.11447186940561e-23	1.1076739928733	0.306	0.055	1.49851887560278e-19	"1"	"RAMP1"
1.37414001022561e-23	1.27074723463247	0.247	0.03	1.84766865774935e-19	"1"	"LFNG"
2.05312984594803e-23	1.24221355983121	0.212	0.018	2.76063839086172e-19	"1"	"SPON1"
2.38772374051063e-23	0.721396721663952	0.659	0.301	3.21053334149059e-19	"1"	"SCD2"
4.31173203813679e-23	1.27969385970771	0.161	0.006	5.79755489847873e-19	"1"	"IGSF1"
5.94235666672537e-23	1.20349541632686	0.176	0.009	7.99009277407894e-19	"1"	"DBX2"
6.2980987862558e-23	1.19677812812338	0.176	0.009	8.46842362799955e-19	"1"	"GM6175"
1.29502089961083e-22	1.05335378310331	0.349	0.08	1.74128510161672e-18	"1"	"GLUD1"
2.29995298313782e-22	1.21893339076292	0.204	0.018	3.09251678112711e-18	"1"	"CAMK2G"
2.33439640550544e-22	1.217382872834	0.141	0.003	3.13882940684262e-18	"1"	"GRIN2C"
2.47658613633045e-22	1.1400205775499	0.176	0.01	3.33001771890992e-18	"1"	"SLC1A4"
2.67508940299932e-22	0.962059500144258	0.467	0.155	3.59692521127289e-18	"1"	"LDHB"
3.15949132139577e-22	1.25068896495552	0.306	0.063	4.24825203074875e-18	"1"	"PMM1"
8.66670953867154e-22	1.24520840348291	0.165	0.008	1.16532576456977e-17	"1"	"TRIM9"
1.2348144146508e-21	1.04860513093994	0.176	0.011	1.66033146193947e-17	"1"	"TTYH3"
1.37612283762577e-21	1.18769878270976	0.22	0.025	1.85033476747161e-17	"1"	"VEGFA"
1.44601776559727e-21	1.17445585174776	0.31	0.064	1.94431548762208e-17	"1"	"PHYHIPL"
1.49256931686675e-21	1.01751175383107	0.188	0.015	2.00690870345903e-17	"1"	"MPP6"
1.88496375175935e-21	1.23261720996038	0.212	0.022	2.53452226061562e-17	"1"	"CYP2J6"
2.318036287937e-21	1.31644462087723	0.188	0.016	3.11683159276008e-17	"1"	"ARXES2"
2.96623060310785e-21	1.06847674348968	0.188	0.016	3.98839366893882e-17	"1"	"DDHD1"
2.97719833639351e-21	1.19763527119287	0.235	0.032	4.00314088311472e-17	"1"	"PAQR7"
3.60959566457353e-21	0.812016226216668	0.518	0.201	4.85346233058557e-17	"1"	"TIMP3"
6.83254898123397e-21	1.17972881557399	0.133	0.003	9.1870453601672e-17	"1"	"AI464131"
7.18179468144525e-21	1.18891528240166	0.255	0.041	9.65664112867128e-17	"1"	"2310022B05RIK"
8.84145419735952e-21	1.20113364127288	0.18	0.014	1.18882193137696e-16	"1"	"CYP2D22"
1.13554756336057e-20	1.2006303825747	0.302	0.064	1.52685725369463e-16	"1"	"SOX2"
1.42793508089951e-20	1.04720738031449	0.227	0.03	1.92000150977749e-16	"1"	"TUBB2B"
1.78663385955809e-20	0.953340201897853	0.663	0.395	2.40230788756181e-16	"1"	"SPARC"
2.75592315439403e-20	1.13814417692717	0.282	0.055	3.70561427339821e-16	"1"	"ID4"
2.93576522077956e-20	1.06400660319522	0.125	0.002	3.94742991586019e-16	"1"	"HSD11B1"
4.42867096377475e-20	1.20677975324686	0.278	0.055	5.95479097789153e-16	"1"	"AHCYL1"
5.36749370636753e-20	1.19026525072301	0.137	0.005	7.21713203758178e-16	"1"	"2900052N01RIK"
7.87256974042051e-20	1.14582181999841	0.196	0.02	1.05854572729694e-15	"1"	"MDK"
8.59942297465147e-20	0.876229305499813	0.349	0.092	1.15627841317164e-15	"1"	"SLC38A3"
1.09240087733126e-19	1.0708593610322	0.216	0.028	1.46884221965961e-15	"1"	"ENHO"
1.54954971386813e-19	1.10922410323598	0.176	0.015	2.08352454526709e-15	"1"	"MRAS"
1.83582249709765e-19	1.12300054860846	0.188	0.018	2.4684469295975e-15	"1"	"CHST1"
1.89554212973152e-19	1.07038446191781	0.263	0.048	2.548745947637e-15	"1"	"GM5514"
2.40408762851249e-19	0.900335496407673	0.341	0.089	3.2325362252979e-15	"1"	"FXYD1"
3.99376388117069e-19	0.661828075519531	0.729	0.468	5.37001491462211e-15	"1"	"CD81"
5.64321278806252e-19	0.780050505200289	0.596	0.323	7.58786391482886e-15	"1"	"XIST"
6.05389070803942e-19	1.33758915232096	0.157	0.01	8.1400614460298e-15	"1"	"GABRG1"
9.40751629264303e-19	1.15758604789371	0.204	0.026	1.26493464070878e-14	"1"	"DTNA"
1.15847233380259e-18	0.977509047792723	0.122	0.003	1.55768190003097e-14	"1"	"CYP7B1"
1.49770815763968e-18	0.912128549841417	0.122	0.003	2.01381838876231e-14	"1"	"RORB"
2.58797675486381e-18	1.12188948148914	0.212	0.03	3.47979354458988e-14	"1"	"SLC6A9"
3.04342775790623e-18	1.03957628769011	0.255	0.049	4.09219296328072e-14	"1"	"POU3F3"
3.11942004730604e-18	1.06512529981447	0.145	0.008	4.1943721956077e-14	"1"	"GPC5"
3.29893555075419e-18	1.02711097756167	0.333	0.093	4.43574874154408e-14	"1"	"HEPACAM"
4.23744646080839e-18	1.07372577365076	0.282	0.063	5.69767051120296e-14	"1"	"ENO1"
9.26689349837261e-18	0.999551462928976	0.325	0.091	1.24602649979118e-13	"1"	"CADM1"
1.1932361655609e-17	0.907342483020737	0.153	0.011	1.60442534821319e-13	"1"	"LCAT"
1.80470063314628e-17	1.14495198436054	0.18	0.02	2.42660047132849e-13	"1"	"GRK3"
4.08004455810572e-17	0.734016552084296	0.612	0.332	5.48602791282895e-13	"1"	"MACF1"
4.76462374134809e-17	1.09745039813693	0.176	0.02	6.40651308261664e-13	"1"	"PHKG1"
7.26793573069943e-17	1.09151928369074	0.184	0.023	9.77246638349845e-13	"1"	"PFKM"
8.01991865737742e-17	0.994704694140242	0.263	0.057	1.07835826267097e-12	"1"	"GRINA"
9.07971063358997e-17	0.994807726446844	0.235	0.044	1.22085789179251e-12	"1"	"IVD"
9.556879716341e-17	0.878200623253989	0.196	0.028	1.28501804665921e-12	"1"	"SFXN5"
1.24892036839837e-16	1.03531225786417	0.29	0.074	1.67929832734845e-12	"1"	"ASRGL1"
1.3045708445517e-16	0.989253780355597	0.318	0.089	1.75412595758421e-12	"1"	"RCN2"
1.66757315108813e-16	1.12258100453164	0.149	0.012	2.2422188589531e-12	"1"	"SCRG1"
2.35874930109312e-16	1.05735448689338	0.141	0.01	3.17157431024981e-12	"1"	"RGMA"
2.3983625982566e-16	0.993264101548459	0.176	0.022	3.22483834961582e-12	"1"	"PLCD4"
2.54914058472255e-16	0.910763405943606	0.31	0.085	3.42757443021794e-12	"1"	"PITPNC1"
3.27491055863267e-16	0.836663544560785	0.114	0.004	4.40344473713749e-12	"1"	"WNT7B"
3.89971141492502e-16	1.02944263481338	0.149	0.013	5.24355196850818e-12	"1"	"PRODH"
4.51462228501758e-16	0.837442020123808	0.129	0.007	6.07036112443464e-12	"1"	"CNTFR"
4.68166610275873e-16	1.0631797515402	0.145	0.012	6.29496824176939e-12	"1"	"EVA1A"
6.79387458014814e-16	1.19442178548309	0.192	0.03	9.13504376046719e-12	"1"	"ADK"
9.78886605192767e-16	0.881931473795605	0.165	0.018	1.31621092934219e-11	"1"	"ABCD2"
1.38322269941972e-15	0.961191364266467	0.169	0.02	1.85988124163975e-11	"1"	"SLC41A1"
1.58013029472434e-15	0.772109890482036	0.078	0	2.12464319428635e-11	"1"	"GM10561"
1.7133933995672e-15	1.03317505757151	0.208	0.037	2.30382876505806e-11	"1"	"DDAH1"
1.7574733722137e-15	0.99287788183823	0.22	0.043	2.36309869627854e-11	"1"	"DAG1"
2.48275224955859e-15	0.930940692375904	0.176	0.024	3.33830867475648e-11	"1"	"MBOAT2"
5.22405121568316e-15	1.23434491133181	0.169	0.022	7.02425926460757e-11	"1"	"PANTR1"
5.48308389178573e-15	1.05819013536072	0.235	0.053	7.37255460089509e-11	"1"	"TPRKB"
7.33543807161517e-15	0.805396511165126	0.118	0.006	9.86323003109375e-11	"1"	"TST"
7.52374768371009e-15	1.01021292995255	0.149	0.016	1.01164311355166e-10	"1"	"SPRY2"
8.64890775838621e-15	0.91149997638453	0.196	0.033	1.16293213719261e-10	"1"	"VCAM1"
1.27184316651562e-14	0.869260125538782	0.353	0.124	1.7101203216969e-10	"1"	"KLF9"
1.43848774288559e-14	1.08451915967166	0.125	0.009	1.93419061908396e-10	"1"	"PPARGC1A"
1.54034866391647e-14	1.14870149766066	0.137	0.013	2.07115281350208e-10	"1"	"CHST2"
2.09033483599047e-14	0.953837872569536	0.11	0.006	2.81066422047279e-10	"1"	"C030005K06RIK"
2.94803795047928e-14	0.958051298204598	0.125	0.009	3.96393182821444e-10	"1"	"SFRP5"
