"x"
"202"	"AK5"
"203"	"AKNA"
"204"	"AKT2.PS"
"205"	"ALDH16A1"
"206"	"ALDH1A3"
"207"	"ALDH1L2"
"208"	"ALG13"
"209"	"ALG3"
"210"	"ALG8"
"211"	"ALKBH1"
"212"	"ALKBH2"
"213"	"ALKBH3"
"214"	"ALMS1"
"215"	"ALS2"
"216"	"AMD.PS4"
"217"	"AMDHD2"
"218"	"AMIGO2"
"219"	"AMMECR1"
"220"	"AMPD2"
"221"	"AMPD3"
"222"	"AMPH"
"223"	"AMZ1"
"224"	"ANAPC15"
"225"	"ANGEL1"
"226"	"ANGPTL6"
"227"	"ANK1"
"228"	"ANKDD1B"
"229"	"ANKMY1"
"230"	"ANKRD13B"
"231"	"ANKRD13D"
"232"	"ANKRD29"
"233"	"ANKRD45"
"234"	"ANKRD50"
"235"	"ANKRD9"
"236"	"ANO1"
"237"	"ANO3"
"238"	"AP1G2"
"239"	"AP5Z1"
"240"	"APEH"
"241"	"APLF"
"242"	"APPBP2OS"
"243"	"ARAP3"
"244"	"ARFIP2"
"245"	"ARHGAP30"
"246"	"ARHGAP33"
"247"	"ARHGAP4"
"248"	"ARHGAP9"
"249"	"ARHGEF10L"
"250"	"ARHGEF17"
"251"	"ARHGEF18"
"252"	"ARHGEF5"
"253"	"ARHGEF6"
"254"	"ARID3A"
"255"	"ARID3B"
"256"	"ARL10"
"257"	"ARMC5"
"258"	"ARMC6"
"259"	"ARMCX4"
"260"	"ARMCX6"
"261"	"ARMT1"
"262"	"ARRDC1"
"263"	"ASAH2"
"264"	"ASB1"
"265"	"ASB4"
"266"	"ASGR1"
"267"	"ASIC2"
"268"	"ASL"
"269"	"ASPHD2"
"270"	"ASPSCR1"
"271"	"ASS1"
"272"	"ASXL3"
"273"	"ATF1"
"274"	"ATF5"
"275"	"ATG4A.PS"
"276"	"ATP10D"
"277"	"ATP13A2"
"278"	"ATP13A5"
"279"	"ATP2A3"
"280"	"ATP5L2.PS"
"281"	"ATP5S"
"282"	"ATP7B"
"283"	"ATP8B2"
"284"	"ATXN1L"
"285"	"ATXN7L2"
"286"	"AXIN1"
"287"	"AZIN2"
"288"	"B230206H07RIK"
"289"	"B230206L02RIK"
"290"	"B230217C12RIK"
"291"	"B230307C23RIK"
"292"	"B230311B06RIK"
"293"	"B230312C02RIK"
"294"	"B230334C09RIK"
"295"	"B3GALNT2"
"296"	"B3GALT4"
"297"	"B3GLCT"
"298"	"B3GNTL1"
"299"	"B4GALT7"
"300"	"BC022687"
"301"	"BC024139"
"302"	"BC034090"
"303"	"BC037032"
"304"	"BC037039"
"305"	"BC049715"
"306"	"BC051142"
"307"	"BC065397"
"308"	"BC067074"
"309"	"BC085271"
"310"	"BAG4"
"311"	"BAHCC1"
"312"	"BAHD1"
"313"	"BAIAP2L1"
"314"	"BAIAP3"
"315"	"BAK1"
"316"	"BATF"
"317"	"BATF3"
"318"	"BAZ1A"
"319"	"BBC3"
"320"	"BBS10"
"321"	"BBS5"
"322"	"BBS7"
"323"	"BBS9"
"324"	"BCAS1OS1"
"325"	"BCL2A1C"
"326"	"BCL2A1D"
"327"	"BCL3"
"328"	"BCL7C"
"329"	"BCL9L"
"330"	"BCOR"
"331"	"BCORL1"
"332"	"BEND6"
"333"	"BEX4"
"334"	"BGN"
"335"	"BIN3"
"336"	"BLNK"
"337"	"BLOC1S3"
"338"	"BLOC1S4"
"339"	"BLZF1"
"340"	"BMF"
"341"	"BMP2"
"342"	"BMP4"
"343"	"BMP5"
"344"	"BMX"
"345"	"BOP1"
"346"	"BORCS5"
"347"	"BRDT"
"348"	"BRINP1"
"349"	"BRMS1L"
"350"	"BRSK1"
"351"	"BRSK2"
"352"	"BSN"
"353"	"BTAF1"
"354"	"BTBD11"
"355"	"BTBD6"
"356"	"BTG3"
"357"	"BUD13"
"358"	"BYSL"
"359"	"BZRAP1"
"360"	"C130023A14RIK"
"361"	"C130026L21RIK"
"362"	"C130073E24RIK"
"363"	"C1GALT1"
"364"	"C1RL"
"365"	"C2CD4B"
"366"	"C2CD4C"
"367"	"C530005A16RIK"
"368"	"C77080"
"369"	"C77370"
"370"	"C920006O11RIK"
"371"	"C920021L13RIK"
"372"	"CAAA01180111.2"
"373"	"CAAA01194877.2"
"374"	"CH25.588N10.1"
"375"	"CABLES2"
"376"	"CACNA1B"
"377"	"CACNA1G"
"378"	"CACNA1S"
"379"	"CACNA2D4"
"380"	"CACNB2"
"381"	"CACNG2"
"382"	"CACNG7"
"383"	"CADPS"
"384"	"CALB1"
"385"	"CAMK2A"
"386"	"CAMK2N2"
"387"	"CAMK4"
"388"	"CAMKK1"
"389"	"CAMKK2"
"390"	"CAPN3"
"391"	"CAPN5"
"392"	"CAPS2"
"393"	"CAR10"
"394"	"CAR8"
"395"	"CARD10"
"396"	"CARM1"
"397"	"CARMN"
"398"	"CASP1"
"399"	"CATIP"
"400"	"CATSPERG1"
"401"	"CBR2"
"402"	"CBWD1"
"403"	"CC2D1A"
"404"	"CCBE1"
"405"	"CCDC106"
"406"	"CCDC117"
"407"	"CCDC125"
"408"	"CCDC126"
"409"	"CCDC13"
"410"	"CCDC138"
"411"	"CCDC14"
"412"	"CCDC142OS"
"413"	"CCDC15"
"414"	"CCDC158"
"415"	"CCDC167"
"416"	"CCDC17"
"417"	"CCDC184"
"418"	"CCDC22"
"419"	"CCDC57"
"420"	"CCDC77"
"421"	"CCDC81"
"422"	"CCDC85A"
"423"	"CCDC88B"
"424"	"CCDC93"
"425"	"CCDC97"
"426"	"CCHCR1"
"427"	"CCL2"
"428"	"CCL25"
"429"	"CCL5"
"430"	"CCSER1"
"431"	"CD180"
"432"	"CD244"
"433"	"CD300A"
"434"	"CDC14B"
"435"	"CDC34B"
"436"	"CDCA4"
"437"	"CDH1"
"438"	"CDH13"
"439"	"CDH4"
"440"	"CDH8"
"441"	"CDK5R1"
"442"	"CDKL3"
"443"	"CDKL5"
"444"	"CDR2"
"445"	"CDS1"
"446"	"CDYL"
"447"	"CECR2"
"448"	"CELA1"
"449"	"CELF6"
"450"	"CELSR1"
"451"	"CENPE"
"452"	"CENPL"
"453"	"CENPV"
"454"	"CENPW"
"455"	"CEP128"
"456"	"CEP170B"
"457"	"CEP41"
"458"	"CEP72"
"459"	"CERKL"
"460"	"CFAP157"
"461"	"CFAP54"
"462"	"CFAP57"
"463"	"CFAP58"
"464"	"CFAP70"
"465"	"CFP"
"466"	"CHML"
"467"	"CHST15"
"468"	"CHST3"
"469"	"CHST8"
"470"	"CIC"
"471"	"CIDEA"
"472"	"CIDEB"
"473"	"CKMT1"
"474"	"CLCN5"
"475"	"CLCN6"
"476"	"CLCN7"
"477"	"CLDN14"
"478"	"CLDN34C1"
"479"	"CLEC1A"
"480"	"CLEC4A2"
"481"	"CLEC4A3"
"482"	"CLMP"
"483"	"CLSTN2"
"484"	"CLSTN3"
"485"	"CMC2"
"486"	"CMKLR1"
"487"	"CMSS1"
"488"	"CMTM4"
"489"	"CMTM7"
"490"	"CMTR1"
"491"	"CNBD2"
"492"	"CNGB1"
"493"	"CNNM1"
"494"	"CNNM4"
"495"	"CNOT9"
"496"	"CNR1"
"497"	"CNTN5"
"498"	"CNTNAP1"
"499"	"CNTNAP5A"
"500"	"COA5"
"501"	"COBL"
"502"	"COCH"
"503"	"COG5"
"504"	"COL18A1"
"505"	"COL1A1"
"506"	"COL3A1"
"507"	"COL4A5"
"508"	"COL6A1"
"509"	"COL6A2"
"510"	"COL8A1"
"511"	"COL9A2"
"512"	"COLGALT2"
"513"	"COQ8A"
"514"	"COQ8B"
"515"	"COX7A1"
"516"	"CPA2"
"517"	"CPTP"
"518"	"CPXM1"
"519"	"CRABP2"
"520"	"CRADD"
"521"	"CRAT"
"522"	"CREB3L1"
"523"	"CRY1"
"524"	"CRYBA4"
"525"	"CRYZ"
"526"	"CSF2RB"
"527"	"CSL"
"528"	"CSMD1"
"529"	"CSRNP3"
"530"	"CTGF"
"531"	"CTNNA3"
"532"	"CTSW"
"533"	"CWF19L1"
"534"	"CXCL10"
"535"	"CXCL2"
"536"	"CXCR4"
"537"	"CXX1C"
"538"	"CYB561D2"
"539"	"CYBB"
"540"	"CYCS"
"541"	"CYCS.PS2"
"542"	"CYP26B1"
"543"	"CYP2J11"
"544"	"CYP39A1"
"545"	"CYP4F16"
"546"	"CYP4V3"
"547"	"CYP4X1"
"548"	"D11WSU47E"
"549"	"D130007C19RIK"
"550"	"D130020L05RIK"
"551"	"D1PAS1"
"552"	"D230022J07RIK"
"553"	"D330050G23RIK"
"554"	"D430042O09RIK"
"555"	"D630039A03RIK"
"556"	"D6WSU163E"
"557"	"D730045B01RIK"
"558"	"D830025C05RIK"
"559"	"D830050J10RIK"
"560"	"DHRSX"
"561"	"DACH1"
"562"	"DAPK1"
"563"	"DAPL1"
"564"	"DARS2"
"565"	"DAW1"
"566"	"DBN1"
"567"	"DBR1"
"568"	"DCAF10"
"569"	"DCAF4"
"570"	"DCBLD1"
"571"	"DCBLD2"
"572"	"DCDC2B"
"573"	"DCHS1"
"574"	"DCP2"
"575"	"DCX"
"576"	"DDR2"
"577"	"DDX39"
"578"	"DEAF1"
"579"	"DEF8"
"580"	"DENND2C"
"581"	"DENND4B"
"582"	"DGKH"
"583"	"DGKI"
"584"	"DGKQ"
"585"	"DHRS13"
"586"	"DHTKD1"
"587"	"DIS3L2"
"588"	"DLG4"
"589"	"DMP1"
"590"	"DMPK"
"591"	"DNAAF2"
"592"	"DNAAF5"
"593"	"DNAH10"
"594"	"DNAH14"
"595"	"DNAH2"
"596"	"DNAH7B"
"597"	"DNAH8"
"598"	"DNAH9"
"599"	"DNAIC2"
"600"	"DNAJA1.PS"
"601"	"DNAJC17"
"602"	"DNASE1L1"
"603"	"DNM3OS"
"604"	"DNMT3A.PS1"
"605"	"DNTTIP1"
"606"	"DOCK3"
"607"	"DOK4"
"608"	"DONSON"
"609"	"DPEP2"
"610"	"DPF1"
"611"	"DPH5"
"612"	"DPP9"
"613"	"DPYD"
"614"	"DPYSL5"
"615"	"DSE"
"616"	"DSG2"
"617"	"DSP"
"618"	"DTNB"
"619"	"DTWD1"
"620"	"DTWD2"
"621"	"DTX3L"
"622"	"DUS1L"
"623"	"DUS2"
"624"	"DUS4L"
"625"	"DUSP14"
"626"	"DUSP15"
"627"	"DUSP19"
"628"	"DUSP2"
"629"	"DUSP5"
"630"	"DYNC1I1"
"631"	"DYNLT1A"
"632"	"DYNLT1C"
"633"	"DYRK2"
"634"	"E130309D02RIK"
"635"	"E230020D15RIK"
"636"	"E230029C05RIK"
"637"	"E2F4"
"638"	"E2F6"
"639"	"E330020D12RIK"
"640"	"E330034L11RIK"
"641"	"E430021H15RIK"
"642"	"E430024P14RIK"
"643"	"E530011L22RIK"
"644"	"EBI3"
"645"	"ECI3"
"646"	"ECM1"
"647"	"EDC3"
"648"	"EDNRA"
"649"	"EEF1A2"
"650"	"EEFSEC"
"651"	"EFCAB11"
"652"	"EFCC1"
"653"	"EFL1"
"654"	"EFNA1"
"655"	"EGFLAM"
"656"	"EIF2AK4"
"657"	"EIF2S3X"
"658"	"EIF4A.PS4"
"659"	"EIF4EBP1"
"660"	"EIF5A2"
"661"	"ELAC1"
"662"	"ELAC2"
"663"	"ELAVL2"
"664"	"ELL"
"665"	"ELMOD3"
"666"	"ELN"
"667"	"EMID1"
"668"	"EMILIN1"
"669"	"EMILIN2"
"670"	"EMP1"
"671"	"ENDOV"
"672"	"ENGASE"
"673"	"ENKD1"
"674"	"ENO1B"
"675"	"ENO3"
"676"	"ENO4"
"677"	"ENOX1"
"678"	"ENTPD7"
"679"	"EPB41L4AOS"
"680"	"EPB41L4B"
"681"	"EPM2A"
"682"	"EPSTI1"
"683"	"EPX"
"684"	"ERAP1"
"685"	"ERCC1"
"686"	"ERCC2"
"687"	"ERCC3"
"688"	"ERCC4"
"689"	"ERCC5"
"690"	"ERCC6L2"
"691"	"ERCC8"
"692"	"ERMARD"
"693"	"ETV4"
"694"	"ETV6"
"695"	"EVC"
"696"	"EXO5"
"697"	"EXOC6"
"698"	"EXOG"
"699"	"EXT1"
"700"	"EYA3"
"701"	"F2R"
"702"	"F8"
"703"	"FAAP100"
"704"	"FADD"
"705"	"FAM110B"
"706"	"FAM129A"
"707"	"FAM132A"
"708"	"FAM159A"
"709"	"FAM160A1"
"710"	"FAM160A2"
"711"	"FAM160B1"
"712"	"FAM161A"
"713"	"FAM161B"
"714"	"FAM169A"
"715"	"FAM175A"
"716"	"FAM198B"
"717"	"FAM212B"
"718"	"FAM228A"
"719"	"FAM229A"
"720"	"FAM26E"
"721"	"FAM47E"
"722"	"FAM57B"
"723"	"FAM65B"
"724"	"FAM72A"
"725"	"FAM84B"
"726"	"FAM92B"
"727"	"FANCC"
"728"	"FANCL"
"729"	"FAR2"
"730"	"FARP2"
"731"	"FARS2"
"732"	"FASTKD2"
"733"	"FBLIM1"
"734"	"FBLN2"
"735"	"FBLN7"
"736"	"FBXL12OS"
"737"	"FBXL13"
"738"	"FBXL15"
"739"	"FBXL18"
"740"	"FBXL19"
"741"	"FBXL21"
"742"	"FBXL6"
"743"	"FBXO41"
"744"	"FBXO45"
"745"	"FBXW8"
"746"	"FCOR"
"747"	"FCRL1"
"748"	"FES"
"749"	"FGD1"
"750"	"FGFBP1"
"751"	"FGFR1OP"
"752"	"FHL2"
"753"	"FHL3"
"754"	"FICD"
"755"	"FIGNL1"
"756"	"FKBP10"
"757"	"FKBPL"
"758"	"FLAD1"
"759"	"FLT4"
"760"	"FLYWCH2"
"761"	"FMNL1"
"762"	"FMO2"
"763"	"FOCAD"
"764"	"FOXC2"
"765"	"FOXD1"
"766"	"FOXD2OS"
"767"	"FOXJ3"
"768"	"FOXK2"
"769"	"FOXP2"
"770"	"FPGS"
"771"	"FPGT"
"772"	"FREM2"
"773"	"FRMPD1"
"774"	"FRS3"
"775"	"FTL2.PS"
"776"	"FTMT"
"777"	"FTX"
"778"	"FURIN"
"779"	"FXYD7"
"780"	"FZD9"
"781"	"FZR1"
"782"	"G530011O06RIK"
"783"	"GABPB1"
"784"	"GABRA3"
"785"	"GABRB3"
"786"	"GAD1"
"787"	"GAD2"
"788"	"GALNT11"
"789"	"GALNT15"
"790"	"GALNT16"
"791"	"GALNT3"
"792"	"GALT"
